sleeper_id,projection_url,player_data-player,player_data-opponent,player_data-company,player_data-team,player_data-player_id,player_data-updated_at,player_data-game_id,player_data-sport,player_data-season_type,player_data-season,player_data-week,player_data-last_modified,player_data-category,rush_yd,rush_td,rush_fd,rush_att,rush_2pt,rec_yd,rec_td,rec_fd,rec_5_9,rec_40p,rec_30_39,rec_20_29,rec_10_19,rec_0_4,rec,pts_std,pts_ppr,pts_half_ppr,gp,fum_lost,bonus_rec_rb,adp_std,adp_rookie,adp_ppr,adp_idp,adp_half_ppr,adp_dynasty_std,adp_dynasty_ppr,adp_dynasty_half_ppr,adp_dynasty_2qb,adp_dynasty,adp_2qb,bonus_rec_wr,bonus_rec_te,pass_yd,pass_td,pass_int,pass_fd,pass_cmp,pass_att,pass_2pt,cmp_pct,player_data-date
11652,https://api.sleeper.com/projections/nfl/player/11652?season_type=regular&season=2024,,NA,rotowire,KC,11652,1721634608676,season,nfl,regular,2024,NA,1721634608676,proj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,289.7,999,680,430,289.7,217,242.8,217,254,999,297.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11636,https://api.sleeper.com/projections/nfl/player/11636?season_type=regular&season=2024,,NA,rotowire,PHI,11636,1721634608657,season,nfl,regular,2024,NA,1721634608657,proj,5,NA,0.5,1,NA,167,1,16.7,2.8,1.4,1.4,2.8,4.2,2.8,14,23.2,37.2,30.2,18,NA,NA,425.9,999,515.5,488.8,425.9,255.5,299.3,255.5,257.7,999,350.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11605,https://api.sleeper.com/projections/nfl/player/11605?season_type=regular&season=2024,,NA,rotowire,NE,11605,1721634608614,season,nfl,regular,2024,NA,1721634608614,proj,NA,NA,NA,NA,NA,253,2,25.3,4.6,2.3,2.3,4.6,6.9,4.6,23,37.3,60.3,48.8,18,NA,NA,467.9,999,677.7,457.5,467.9,271.8,296.6,271.8,259.2,999,304.8,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
9998,https://api.sleeper.com/projections/nfl/player/9998?season_type=regular&season=2024,,NA,rotowire,DET,9998,1721634617862,season,nfl,regular,2024,NA,1721634617862,proj,26,NA,2.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.28,13.28,13.28,18,NA,NA,422.5,999,613.8,458.8,422.5,393.5,661.5,393.5,257,999,337,NA,NA,192,1,1,19.2,19,30,NA,63.33,NA
9220,https://api.sleeper.com/projections/nfl/player/9220?season_type=regular&season=2024,,NA,rotowire,IND,9220,1721634617743,season,nfl,regular,2024,NA,1721634617743,proj,178,1,17.8,42,NA,96,1,9.6,2.6,1.3,1.3,2.6,3.9,2.6,13,39.4,52.4,45.9,18,NA,13,268.2,999,311.5,470,268.2,263.2,302.4,263.2,260.9,999,266.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11615,https://api.sleeper.com/projections/nfl/player/11615?season_type=regular&season=2024,,NA,rotowire,PHI,11615,1721634608628,season,nfl,regular,2024,NA,1721634608628,proj,6,NA,0.6,1,NA,141,1,14.1,2.2,1.1,1.1,2.2,3.3,2.2,11,20.7,31.7,26.2,18,NA,NA,368.5,999,539.2,491.3,368.5,253.1,293.3,253.1,262.6,999,313,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6886,https://api.sleeper.com/projections/nfl/player/6886?season_type=regular&season=2024,,NA,rotowire,BUF,6886,1721634614872,season,nfl,regular,2024,NA,1721634614872,proj,5,NA,0.5,1,NA,143,1,14.3,2.2,1.1,1.1,2.2,3.3,2.2,11,20.8,31.8,26.3,18,NA,NA,287.8,999,609.7,413.6,287.8,248.3,279.6,248.3,261.6,999,256.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11633,https://api.sleeper.com/projections/nfl/player/11633?season_type=regular&season=2024,,NA,rotowire,CLE,11633,1721634608653,season,nfl,regular,2024,NA,1721634608653,proj,6,NA,0.6,1,NA,141,1,14.1,2.2,1.1,1.1,2.2,3.3,2.2,11,20.7,31.7,26.2,18,NA,NA,406,999,607.8,496.5,406,269.9,314.4,269.9,269.3,999,357.4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11646,https://api.sleeper.com/projections/nfl/player/11646?season_type=regular&season=2024,,NA,rotowire,CAR,11646,1721634608668,season,nfl,regular,2024,NA,1721634608668,proj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,428.6,999,659.8,495.2,428.6,261.9,283.4,261.9,273.3,999,593.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9227,https://api.sleeper.com/projections/nfl/player/9227?season_type=regular&season=2024,,NA,rotowire,NYJ,9227,1721634617752,season,nfl,regular,2024,NA,1721634617752,proj,148,1,14.8,35,NA,41,NA,4.1,1,0.5,0.5,1,1.5,1,5,24.9,29.9,27.4,18,NA,5,497.8,999,311.6,581.3,497.8,263.5,299.9,263.5,275,999,355.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11557,https://api.sleeper.com/projections/nfl/player/11557?season_type=regular&season=2024,,NA,rotowire,NE,11557,1721634608545,season,nfl,regular,2024,NA,1721634608545,proj,17,NA,1.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,10.3,10.3,18,1,NA,556,999,519,487.8,556,371.9,350.3,371.9,272.8,999,611.3,NA,NA,190,1,1,19,17,30,NA,56.67,NA
10226,https://api.sleeper.com/projections/nfl/player/10226?season_type=regular&season=2024,,NA,rotowire,CIN,10226,1721634607471,season,nfl,regular,2024,NA,1721634607471,proj,6,NA,0.6,1,NA,271,2,27.1,4.4,2.2,2.2,4.4,6.6,4.4,22,39.7,61.7,50.7,18,NA,NA,432,999,599.5,542.7,432,269.4,304.5,269.4,271.3,999,275.5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8142,https://api.sleeper.com/projections/nfl/player/8142?season_type=regular&season=2024,,NA,rotowire,IND,8142,1721634616624,season,nfl,regular,2024,NA,1721634616624,proj,4,NA,0.4,1,NA,332,2,33.2,4.4,2.2,2.2,4.4,6.6,4.4,22,45.6,67.6,56.6,18,NA,NA,503.2,999,529.4,587.8,503.2,243.7,265.5,243.7,275.1,999,315.6,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10444,https://api.sleeper.com/projections/nfl/player/10444?season_type=regular&season=2024,,NA,rotowire,CLE,10444,1721634607514,season,nfl,regular,2024,NA,1721634607514,proj,5,NA,0.5,1,NA,294,2,29.4,4.4,2.2,2.2,4.4,6.6,4.4,22,41.9,63.9,52.9,18,NA,NA,431.1,999,578.8,527.9,431.1,267.9,309.2,267.9,274.7,999,301.5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11571,https://api.sleeper.com/projections/nfl/player/11571?season_type=regular&season=2024,,NA,rotowire,NYJ,11571,1721634608569,season,nfl,regular,2024,NA,1721634608569,proj,111,1,11.1,26,NA,25,NA,2.5,0.6,0.3,0.3,0.6,0.9,0.6,3,19.6,22.6,21.1,18,NA,3,558.8,999,558.8,553.5,558.8,262.2,305.5,262.2,277.7,999,605.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7562,https://api.sleeper.com/projections/nfl/player/7562?season_type=regular&season=2024,,NA,rotowire,LAR,7562,1721634615794,season,nfl,regular,2024,NA,1721634615794,proj,17,NA,1.7,3,NA,242,1,24.2,3.8,1.9,1.9,3.8,5.7,3.8,19,31.9,50.9,41.4,18,NA,NA,441.5,999,655.6,548.3,441.5,258,261,258,279.3,999,269.1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7606,https://api.sleeper.com/projections/nfl/player/7606?season_type=regular&season=2024,,NA,rotowire,KC,7606,1721634615848,season,nfl,regular,2024,NA,1721634615848,proj,49,NA,4.9,8,NA,172,1,17.2,2.8,1.4,1.4,2.8,4.2,2.8,14,28.1,42.1,35.1,18,NA,NA,297.7,999,309.1,574.9,297.7,265.6,307.9,265.6,280.2,999,314.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2306,https://api.sleeper.com/projections/nfl/player/2306?season_type=regular&season=2024,,NA,rotowire,CLE,2306,1721634610321,season,nfl,regular,2024,NA,1721634610321,proj,16,NA,1.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.24,18.24,18.24,18,NA,NA,397.5,999,492.1,473.7,397.5,590,461.9,590,281.6,999,262,NA,NA,241,2,1,24.1,22,34,NA,64.71,NA
19,https://api.sleeper.com/projections/nfl/player/19?season_type=regular&season=2024,,NA,rotowire,IND,19,1721634610107,season,nfl,regular,2024,NA,1721634610107,proj,4,NA,0.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.76,12.76,12.76,18,NA,NA,419.8,999,680.7,467.1,419.8,392.7,581.5,392.7,283.7,999,233.3,NA,NA,234,1,1,23.4,21,33,NA,63.64,NA
11815,https://api.sleeper.com/projections/nfl/player/11815?season_type=regular&season=2024,,NA,rotowire,LAC,11815,1721634608916,season,nfl,regular,2024,NA,1721634608916,proj,NA,NA,NA,NA,NA,166,1,16.6,2.2,1.1,1.1,2.2,3.3,2.2,11,22.6,33.6,28.1,18,NA,NA,411,999,652.1,485.4,411,251.5,281.9,251.5,269.9,999,555.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11748,https://api.sleeper.com/projections/nfl/player/11748?season_type=regular&season=2024,,NA,rotowire,NO,11748,1721634608818,season,nfl,regular,2024,NA,1721634608818,proj,NA,NA,NA,NA,NA,145,1,14.5,2.4,1.2,1.2,2.4,3.6,2.4,12,20.5,32.5,26.5,18,NA,NA,362.4,999,651.8,544.9,362.4,308.9,297,308.9,287.3,999,560.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11580,https://api.sleeper.com/projections/nfl/player/11580?season_type=regular&season=2024,,NA,rotowire,TEN,11580,1721634608581,season,nfl,regular,2024,NA,1721634608581,proj,126,1,12.6,31,NA,26,NA,2.6,0.8,0.4,0.4,0.8,1.2,0.8,4,21.2,25.2,23.2,18,NA,4,376.8,999,599.7,662.7,376.8,352.1,333.9,352.1,285.3,999,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11783,https://api.sleeper.com/projections/nfl/player/11783?season_type=regular&season=2024,,NA,rotowire,DAL,11783,1721634608869,season,nfl,regular,2024,NA,1721634608869,proj,NA,NA,NA,NA,NA,126,1,12.6,2.2,1.1,1.1,2.2,3.3,2.2,11,18.6,29.6,24.1,18,NA,NA,394.1,999,689.6,523.5,394.1,309.4,286.3,309.4,286.1,999,335.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11568,https://api.sleeper.com/projections/nfl/player/11568?season_type=regular&season=2024,,NA,rotowire,DEN,11568,1721634608565,season,nfl,regular,2024,NA,1721634608565,proj,108,1,10.8,26,NA,29,NA,2.9,0.8,0.4,0.4,0.8,1.2,0.8,4,19.7,23.7,21.7,18,NA,4,440.6,999,559,533.5,440.6,313.8,291.8,313.8,287.3,999,536.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8160,https://api.sleeper.com/projections/nfl/player/8160?season_type=regular&season=2024,,NA,rotowire,PHI,8160,1721634616651,season,nfl,regular,2024,NA,1721634616651,proj,23,NA,2.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.86,21.86,21.86,18,1,NA,435.1,999,507.8,541.3,435.1,512.8,562.4,512.8,289.6,999,303,NA,NA,364,2,1,36.4,34,54,NA,62.96,NA
10219,https://api.sleeper.com/projections/nfl/player/10219?season_type=regular&season=2024,,NA,rotowire,WAS,10219,1721634607458,season,nfl,regular,2024,NA,1721634607458,proj,276,2,27.6,67,NA,57,NA,5.7,1.6,0.8,0.8,1.6,2.4,1.6,8,45.3,53.3,49.3,18,NA,8,347.9,999,695.8,536.7,347.9,266.7,303.2,266.7,292.1,999,307.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7538,https://api.sleeper.com/projections/nfl/player/7538?season_type=regular&season=2024,,NA,rotowire,DEN,7538,1721634615757,season,nfl,regular,2024,NA,1721634615757,proj,17,NA,1.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,12.7,12.7,18,NA,NA,426.8,999,622.4,555.6,426.8,614,607.1,614,293.5,999,331.1,NA,NA,200,1,1,20,18,29,NA,62.07,NA
10213,https://api.sleeper.com/projections/nfl/player/10213?season_type=regular&season=2024,,NA,rotowire,LV,10213,1721634607449,season,nfl,regular,2024,NA,1721634607449,proj,35,NA,3.5,6,NA,323,2,32.3,6,3,3,6,9,6,30,47.8,77.8,62.8,18,NA,NA,298.6,999,303.1,524.7,298.6,310.4,345.2,310.4,293.1,999,260.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
