sleeper_id,projection_url,player_data-date,adp_2qb,adp_dynasty,adp_dynasty_2qb,adp_dynasty_half_ppr,adp_dynasty_ppr,adp_dynasty_std,adp_half_ppr,adp_idp,adp_ppr,adp_rookie,adp_std,bonus_rec_rb,fum_lost,gp,pts_half_ppr,pts_ppr,pts_std,rec,rec_0_4,rec_10_19,rec_20_29,rec_30_39,rec_40p,rec_5_9,rec_fd,rec_td,rec_yd,rush_2pt,rush_att,rush_fd,rush_td,rush_yd,bonus_rec_wr,bonus_rec_te,cmp_pct,pass_2pt,pass_att,pass_cmp,pass_fd,pass_int,pass_td,pass_yd,def_kr_td,pr_td,player_data-category,player_data-last_modified,player_data-week,player_data-season,player_data-season_type,player_data-sport,player_data-game_id,player_data-player_id,player_data-updated_at,player_data-team,player_data-company,player_data-opponent,player_data-player
9505,https://api.sleeper.com/projections/nfl/player/9505?season_type=regular&season=2024,NA,309.5,999,270.1,258.2,289.5,258.2,279.7,462.2,289.9,999,279.7,11,NA,18,41.3,46.8,35.8,11,2.2,3.3,2.2,1.1,1.1,2.2,8.2,1,82,NA,37,15.6,1,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475656,NA,2024,regular,nfl,season,9505,1724399475656,DAL,rotowire,NA,
8225,https://api.sleeper.com/projections/nfl/player/8225?season_type=regular&season=2024,NA,238,999,258.3,316,300.9,316,292.5,475.9,279.7,999,292.5,NA,NA,18,51.9,64.9,38.9,26,5.2,7.8,5.2,2.6,2.6,5.2,26.9,2,269,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474360,NA,2024,regular,nfl,season,8225,1724399474360,NYG,rotowire,NA,
11559,https://api.sleeper.com/projections/nfl/player/11559?season_type=regular&season=2024,NA,196.9,999,117.2,171,172.3,171,260.7,193.7,266.9,999,260.7,NA,1,18,34.16,34.16,34.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3.8,1,38,NA,NA,62.3,NA,61,38,40.9,2,3,409,NA,NA,proj,1724399463808,NA,2024,regular,nfl,season,11559,1724399463808,ATL,rotowire,NA,
7596,https://api.sleeper.com/projections/nfl/player/7596?season_type=regular&season=2024,NA,241.5,999,223.4,217.9,215.5,217.9,267,420.4,276.2,999,267,NA,NA,18,80,99,61,38,7.6,11.4,7.6,3.8,3.8,7.6,41.2,3,412,NA,4,1.8,NA,18,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473266,NA,2024,regular,nfl,season,7596,1724399473266,CLE,rotowire,NA,
7567,https://api.sleeper.com/projections/nfl/player/7567?season_type=regular&season=2024,NA,263.5,999,247,230.8,255.1,230.8,261.8,449.9,270.5,999,261.8,14,1,18,46.2,53.2,39.2,14,2.8,4.2,2.8,1.4,1.4,2.8,10.4,1,104,NA,45,18.8,1,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473222,NA,2024,regular,nfl,season,7567,1724399473222,PHI,rotowire,NA,
10863,https://api.sleeper.com/projections/nfl/player/10863?season_type=regular&season=2024,NA,268.3,999,238.2,255.7,258.7,255.7,295.1,452,282.8,999,295.1,NA,NA,18,54.6,65.6,43.6,22,4.4,6.6,4.4,2.2,2.2,4.4,31.2,2,312,NA,1,0.4,NA,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399462503,NA,2024,regular,nfl,season,10863,1724399462503,NO,rotowire,NA,
11610,https://api.sleeper.com/projections/nfl/player/11610?season_type=regular&season=2024,NA,263.1,999,219.7,211.7,209.3,211.7,281.8,389.5,279.2,999,281.8,NA,NA,18,30.5,37,24,13,2.6,3.9,2.6,1.3,1.3,2.6,16.6,1,166,NA,2,1.4,NA,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463909,NA,2024,regular,nfl,season,11610,1724399463909,MIA,rotowire,NA,
4171,https://api.sleeper.com/projections/nfl/player/4171?season_type=regular&season=2024,NA,279.2,999,303.7,325,340.1,325,287.3,617.8,299.9,999,287.3,NA,NA,18,65.6,80.6,50.6,30,6,9,6,3,3,6,38.1,2,381,NA,1,0.5,NA,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399467752,NA,2024,regular,nfl,season,4171,1724399467752,DEN,rotowire,NA,
7066,https://api.sleeper.com/projections/nfl/player/7066?season_type=regular&season=2024,NA,269.8,999,265.5,269.2,286.5,269.2,293.5,511.8,293.5,999,293.5,NA,NA,18,77.8,94.3,61.3,33,6.6,9.9,6.6,3.3,3.3,6.6,42.7,3,427,NA,1,0.6,NA,6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399472368,NA,2024,regular,nfl,season,7066,1724399472368,NE,rotowire,NA,
6151,https://api.sleeper.com/projections/nfl/player/6151?season_type=regular&season=2024,NA,265,999,252.8,233.3,259.9,233.3,291.3,428.5,301.3,999,291.3,6,1,18,30.8,33.8,27.8,6,1.2,1.8,1.2,0.6,0.6,1.2,4.4,NA,44,NA,47,19.4,1,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399470887,NA,2024,regular,nfl,season,6151,1724399470887,CAR,rotowire,NA,
9492,https://api.sleeper.com/projections/nfl/player/9492?season_type=regular&season=2024,NA,315.5,999,257.2,274.9,298.9,274.9,683.4,510.6,307.6,999,683.4,NA,NA,18,31.2,38.2,24.2,14,2.8,4.2,2.8,1.4,1.4,2.8,17.2,1,172,NA,2,1,NA,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399475632,NA,2024,regular,nfl,season,9492,1724399475632,TB,rotowire,NA,
8135,https://api.sleeper.com/projections/nfl/player/8135?season_type=regular&season=2024,NA,266.2,999,221.1,209.2,214.8,209.2,282.1,393.5,302.5,999,282.1,NA,1,18,91.3,111.3,71.3,40,8,12,8,4,4,8,51.9,3,519,NA,7,3.4,NA,34,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399474204,NA,2024,regular,nfl,season,8135,1724399474204,TEN,rotowire,NA,
7593,https://api.sleeper.com/projections/nfl/player/7593?season_type=regular&season=2024,NA,256,999,277.2,292.3,319.4,292.3,257.4,477.5,263.9,999,257.4,10,NA,18,56.3,61.3,51.3,10,2,3,2,1,1,2,7.5,NA,75,NA,75,31.8,2,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399473260,NA,2024,regular,nfl,season,7593,1724399473260,IND,rotowire,NA,
11570,https://api.sleeper.com/projections/nfl/player/11570?season_type=regular&season=2024,NA,275.1,999,230.4,218.3,242,218.3,284.7,411.2,286,999,284.7,6,NA,18,33,36,30,6,1.2,1.8,1.2,0.6,0.6,1.2,4.4,NA,44,NA,45,19.6,1,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463830,NA,2024,regular,nfl,season,11570,1724399463830,BAL,rotowire,NA,
11573,https://api.sleeper.com/projections/nfl/player/11573?season_type=regular&season=2024,NA,319.9,999,239.5,205.5,210.7,205.5,286.3,419.1,304.9,999,286.3,6,NA,18,27.8,30.8,24.8,6,1.2,1.8,1.2,0.6,0.6,1.2,4.3,NA,43,NA,34,14.5,1,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463834,NA,2024,regular,nfl,season,11573,1724399463834,BUF,rotowire,NA,
10223,https://api.sleeper.com/projections/nfl/player/10223?season_type=regular&season=2024,NA,259.1,999,267.3,295.1,274.6,295.1,647.2,486.8,297.4,999,647.2,13,NA,18,57.1,63.6,50.6,13,2.6,3.9,2.6,1.3,1.3,2.6,9.5,NA,95,NA,70,29.1,2,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399462404,NA,2024,regular,nfl,season,10223,1724399462404,NYG,rotowire,NA,
8162,https://api.sleeper.com/projections/nfl/player/8162?season_type=regular&season=2024,NA,221.8,999,196.4,318.4,303.8,318.4,999,337.8,535.7,999,999,NA,1,18,36.18,36.18,36.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4.1,1,41,NA,NA,65.15,NA,66,43,45.2,2,3,452,NA,NA,proj,1724399474252,NA,2024,regular,nfl,season,8162,1724399474252,SEA,rotowire,NA,
11562,https://api.sleeper.com/projections/nfl/player/11562?season_type=regular&season=2024,NA,262.5,999,191.6,247.4,244,247.4,630.3,314.2,578.2,999,630.3,NA,NA,18,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,10,NA,NA,60,NA,15,9,10,NA,1,100,NA,NA,proj,1724399463814,NA,2024,regular,nfl,season,11562,1724399463814,NO,rotowire,NA,
11567,https://api.sleeper.com/projections/nfl/player/11567?season_type=regular&season=2024,NA,690.7,999,218.3,273.2,287.5,273.2,999,403.5,508.4,999,999,NA,NA,18,11.52,11.52,11.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,10,NA,NA,60.71,NA,28,17,18.8,1,1,188,NA,NA,proj,1724399463824,NA,2024,regular,nfl,season,11567,1724399463824,NYJ,rotowire,NA,
11592,https://api.sleeper.com/projections/nfl/player/11592?season_type=regular&season=2024,NA,302.6,999,222.2,227.3,250.2,227.3,679.2,390.2,647.9,999,679.2,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,proj,1724399463870,NA,2024,regular,nfl,season,11592,1724399463870,CIN,rotowire,NA,
